,Ticker,Book/Price,E/P,EBIT/P,SALES/P,Total assets turnover,LT_Debit/Total_assets,ROA,RE/Total_Assets,NET PROFIT MARGIN,Market_Value/Book_Equity,SALES/PS
433,UDR,0.17804366105650643,0.007860076841870836,0.011337999468034342,0.07185953277298535,0.12728259840634346,0.49967750078420675,0.020082652604772804,-0.3238301398950555,0.15778003321915163,5.616599850093096,0.07185953277298535
434,UNH,0.15186859963056315,0.036580946831302724,0.05072868357224914,0.6086532002222835,1.355272706709518,0.19972573819778894,0.11295627833331763,0.33811485066397745,0.0833457928977006,6.584639632107023,0.6086532002222835
435,UMBF,0.6120676782045363,0.06869373020120943,0.1113957009724863,0.2577142530899024,0.031021056983777665,0.007873824492749293,0.013408697214778727,0.053949965760583043,0.4322450141460605,1.6338062531474293,0.2577142530899024
436,UMH,0.19822660715497598,0.03619099676698107,0.0498830494116767,0.15767608576178124,0.17514596874459012,0.34466643584457285,0.05540989282510505,-0.019958766780503928,0.31636407747361606,5.044731453321944,0.15767608576178124
437,UPS,0.07639917470259205,0.06909319875930763,0.07083526932538792,0.5214794435761646,1.401728982061811,0.3287515308695339,0.19040414955694834,0.18587997982854262,0.1358352092263098,13.089146628779908,0.5214794435761646
438,SGMS,-0.3372725016384924,0.057230918270854955,0.042730362159101955,0.33212443945323644,0.2731193707979196,1.1018647722948116,0.03513890650767474,-0.4337181276163897,0.12865768694844404,-2.8734530141843972,0.33212443945323644
439,UTL,0.6100745725327362,0.04912712930723127,0.10587508753746792,0.6440961302247246,0.30727780302538465,0.325326235148997,0.05050964097903006,0.07543984937999092,0.16437777308261145,1.6391438768681688,0.6440961302247246
440,SXT,0.22411697065741232,0.02835897347226942,0.04016874431065185,0.32963804927136703,0.7907588285945575,0.2999759953205198,0.09635959582765442,0.8341969861809816,0.12185712298516806,4.461955723685963,0.32963804927136703
441,UVV,0.9039920688171319,0.060443668001968556,0.11957971701078161,1.3714834920189949,0.8468921280109858,0.22968166345278498,0.07384056869479966,0.4187266538111399,0.08719005201786668,1.1062043954749448,1.3714834920189949
442,UHS,0.609261453136525,0.09920704398726216,0.13781524116499136,1.264824229077658,0.965523006263469,0.3395950966060141,0.10520338154462852,0.46503020610998874,0.10895999459584181,1.641331475759582,1.264824229077658
443,UTMD,0.29312722298221616,0.04045964432284541,0.05169630642954857,0.13425170998632013,0.42434017088104053,0.0034245390708775815,0.1634006710712927,0.9189179840188177,0.38507000346450915,3.4114879874554314,0.13425170998632013
444,VFC,0.09756644575256561,0.01302100563407369,0.025531347289951822,0.2949448413148561,0.6717180834793935,0.5049873022661214,0.058146016705359564,-0.05958006922916914,0.08656312541739593,10.249425325342488,0.2949448413148561
445,VSEC,0.5380891339345325,0.010270977950275883,0.02886214429034969,0.9681138095529119,0.8174257912946161,0.3239588572523455,0.0243697186241914,0.3572795620962422,0.02981275962139061,1.858428161683835,0.9681138095529119
446,VMI,0.2601651959239416,0.036699158074827785,0.06150424714480813,0.6568770354028783,1.0157592329419778,0.31759556678383255,0.09510685186941821,0.6182263016103565,0.09363129448890857,3.8437116711504586,0.6568770354028783
