gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,dltt,dt,ebit,ebitda,icapt,lct,lt,ni,re,sale,xad,costat,prcc_c,mkvalt
31887,20210630,2021,INDL,C,D,STD,RMD,USD,1574.757,4728.125,2885.679,145.648,758.13,793.715,917.583,1077.488,3643.809,911.766,1842.446,474.505,2886.153,3196.825,,A,260.48,35905.145
31895,20211231,2021,INDL,C,D,STD,BHB,USD,,3709.233,424.147,15.001,93.365,,69.749,75.285,517.512,,3285.086,39.299,217.895,152.687,1.541,A,28.93,433.9789
33652,20210331,2020,INDL,C,D,STD,SKY,USD,499.767,917.902,568.611,56.64,46.553,50.803,108.759,126.463,615.164,263.642,349.291,84.899,75.374,1420.881,1.7,A,30.94,2563.5264
34010,20211231,2021,INDL,C,D,STD,CRK,USD,318.736,4668.229,1012.779,232.925,2619.31,2621.754,1062.851,1532.239,3807.089,633.984,3480.45,-241.725,-204.042,1850.73,,A,8.09,1884.3633
34636,20210630,2021,INDL,C,D,STD,FOXA,USD,8749,22926,11123,576.184,7611,8452,2765,3065,18997,3002,11540,2150,1664,12909,558,A,36.9,20907.6955
35978,20211231,2021,INDL,C,D,STD,ARNC,USD,3168,6580,1545,105.327,1684,1719,397,650,3243,2063,5021,-397,-1663,7504,,A,33.01,3476.8443
36691,20211231,2021,INDL,C,D,STD,IAC,USD,3073.914,12300.288,7175.226,89.711,2624.509,2718.03,-27.775,122.079,10392.21,1379.198,4532.587,597.615,909.548,3699.627,877.2,A,130.71,11726.1248
37445,20211231,2021,INDL,C,D,STD,AAN,USD,,1441.265,718.166,30.978,309.834,319.834,157.837,751.679,1028,,723.099,109.934,97.807,1845.504,53.651,A,24.65,763.6077
60800,20211231,2021,INDL,C,D,STD,SBGI,USD,2471,12541,-1770,73.089,12476,12580,24,615,10967,1202,14050,-414,-2462,6134,22,A,26.43,1931.7423
60900,20211231,2021,INDL,C,D,STD,DISH,USD,7523.182,48001.725,15526.671,528.965,20808.601,22946.159,3203.035,3927.887,36731.714,6515.886,32078.612,2410.642,10785.898,17881.106,535,A,32.44,17159.6246
60902,20211231,2021,INDL,C,D,STD,HA,USD,2013.905,4631.12,569.086,51.233,2228.586,2428.989,-394.226,-255.927,2797.672,1111.01,4062.034,-144.773,298.999,1596.584,20.2,A,18.37,941.1502
60914,20211231,2021,INDL,C,D,STD,LSI,USD,,6556.597,3378.999,83.566,2803.553,2804.068,340.64,,6416.227,,2943.923,249.317,-318.837,795.088,16.9,A,153.18,12800.6399
60923,20210131,2020,INDL,C,D,STD,PLAY,USD,118.871,2352.824,153.232,47.647,1864.179,1910.65,-239.885,-100.521,2017.411,271.636,2199.592,-206.974,217.406,436.512,21.107,A,30.02,1620.9509
60979,20211231,2021,INDL,C,D,STD,WAB,USD,3832,18454,10201,185.803,4056,4058,954,1439,14295,2910,8215,558,3589,7822,,A,92.11,17114.3143
61155,20211231,2021,INDL,C,D,STD,AAWW,USD,1326.022,6443.243,2809.337,29.216,1821.097,2516.291,740.712,963.512,4630.434,1420.057,3633.906,493.317,2099.935,4030.829,,A,94.12,2749.8099
61163,20211231,2021,INDL,C,D,STD,SHO,USD,282.096,3041.049,1917.717,219.334,613.861,640.141,-71.927,,2853.635,175.758,801.275,34.298,-715.96,508.807,31.156,A,11.73,2572.7878
61179,20211231,2021,INDL,C,D,STD,KFRC,USD,372.111,503.401,188.406,21.504,111.919,118.257,107.942,112.442,300.325,160.431,314.995,75.177,443.217,1579.922,,A,75.22,1617.5309
61181,20211231,2021,INDL,C,D,STD,IART,USD,1153.716,3782.383,1684.804,84.701,1591.512,1651.287,278.063,400.763,3276.316,340.021,2097.579,169.075,653.413,1542.448,,A,66.99,5674.12
61302,20211231,2021,INDL,C,D,STD,ACGL,USD,,45100.945,12715.896,378.924,2851.105,2851.105,1867.99,,16406.234,,31545.816,2156.849,14391.268,8916.678,,A,44.45,16843.1718
61325,20211231,2021,INDL,C,D,STD,MD,USD,840.564,2722.546,896.487,86.423,1043.654,1065.828,191.638,223.785,1940.346,427.366,1825.854,130.964,-154.073,1885.091,,A,27.21,2351.5698
61356,20211231,2021,INDL,C,D,STD,NOVT,USD,373.825,1227.883,521.291,35.601,480.37,493.4,87.053,130.447,1001.661,183.938,706.592,50.331,43.667,706.793,,A,176.33,6277.5243
61380,20211231,2021,INDL,C,D,STD,ERIE,USD,763.73,2242.057,1342.478,52.29,91.734,93.832,318.097,355.307,1434.212,630.863,899.579,297.86,2469.902,2633.977,,A,192.66,
61388,20211231,2021,INDL,C,D,STD,RE,USD,,38185.283,10139.18,39.266,2727.303,2727.303,1022.405,,12866.483,,28046.103,1379.083,11711.359,11272.898,,A,273.92,10755.7427
61399,20211231,2021,INDL,C,D,STD,MYGN,USD,484.8,1320.7,967.8,80,79.3,92.3,-98.3,-35.5,1047.1,204.3,352.9,-27.2,-259.3,690.6,,A,27.6,2208
61408,20211231,2021,INDL,C,D,STD,THG,USD,,14254.3,3144.9,35.5,781.6,781.6,555.3,572.2,3926.5,,11109.4,418.7,3105.4,5227.8,,A,131.06,4652.63
61418,20210930,2021,INDL,C,D,STD,RICK,USD,52.95,364.619,179.823,9,142.884,151.098,51.908,60.146,322.107,23.025,185.396,30.336,129.693,195.258,6.676,A,77.88,616.59
61420,20211231,2021,INDL,C,D,STD,POOL,USD,1769.085,3230.131,1071.393,40.193,1346.937,1416.007,830.284,859.896,2418.33,744.416,2158.738,650.624,519.39,5295.584,9.409,A,566,22749.238
61483,20211231,2021,INDL,C,D,STD,DVA,USD,3167.723,17121.488,755.508,97.289,11401.863,11975.25,1770.433,2451.048,13772.843,2398.533,14750.508,978.45,215.09,11618.797,,A,113.76,11067.5966
61487,20211231,2021,INDL,C,D,STD,BANR,USD,,16804.872,1690.327,34.253,278.135,,305.578,329.494,1968.462,,15114.545,201.048,390.946,616.916,6.036,A,60.67,2078.1295
61490,20211231,2021,INDL,C,D,STD,OPK,USD,823.013,2399.715,1685.126,681.427,226.18,254.756,-14.461,64.255,1911.306,330.008,714.589,-30.143,-1542.471,1774.718,,A,4.81,3277.6639
61494,20211231,2021,INDL,C,D,STD,HSIC,USD,3844.035,8481.091,3425.126,137.146,1079.118,1166.151,874.561,1068.761,5755.622,2306.514,3804.587,631.232,3423.755,12401.021,45.9,A,77.53,10632.9294
61519,20211231,2021,INDL,C,D,STD,SWM,USD,594.6,2420.3,682.2,31.45,1285.8,1296.3,115.5,205.5,1968,231.1,1738.1,88.9,577.4,1440,,A,29.9,940.355
61562,20211231,2021,INDL,C,D,STD,AEIS,USD,1162.234,1817.34,870.851,37.589,467.913,503.756,173.239,226.132,1339.409,370.196,945.844,134.736,755.107,1455.954,,A,91.06,3422.8543
61567,20210630,2021,INDL,C,D,STD,EL,USD,9768,21971,6057,361.759,7688,8067,3072,3698,14636,5298,15023,2870,11774,16229,3710,A,370.2,115068.3027
61574,20211231,2021,INDL,C,D,STD,WAT,USD,1628.942,3094.932,367.554,60.728,1573.493,1601.399,834.21,965.89,1941.047,680.508,2727.378,692.843,7688.967,2785.874,7,A,372.6,22627.2528
61585,20211231,2021,INDL,C,D,STD,FFIC,USD,,8045.911,679.628,30.526,272.513,,147.253,154.288,952.141,,7366.283,81.793,491.205,292.249,,A,24.3,741.7818
61591,20210430,2020,INDL,C,D,STD,NTAP,USD,6001,9360,685,222,2703,2752,938,1145,3388,3452,8675,730,181,5744,,A,66.24,16581.18
61635,20211231,2021,INDL,C,D,STD,NWPX,USD,228.226,547.679,283.383,9.871,182.18,187.359,21.738,35.362,465.563,64.092,264.296,11.523,158.222,333.313,,A,31.8,313.8978
61655,20211231,2021,INDL,C,D,STD,NVAX,USD,2155.119,2576.753,-351.673,75.841,362.574,524.09,-1542.143,-1529.482,10.901,2390.319,2928.426,-1743.751,-3619.303,1146.29,,A,143.07,10850.5719
61676,20211231,2021,INDL,C,D,STD,CTXS,USD,1718.985,6975.517,547.257,124.861,3492.341,3549.347,363.207,582.498,4039.598,2354.071,6428.26,307.499,5097.728,3217.17,135.5,A,94.59,11810.602
61693,20211231,2021,INDL,C,D,STD,HTLF,USD,,19274.549,2071.473,42.275,398.195,,396.774,423.668,2580.373,,17092.371,219.923,957.242,717.695,7.257,A,50.61,2139.5378
61711,20211231,2021,INDL,C,D,STD,TGTX,USD,330.965,379.629,237.153,143.251,76.635,79.407,-344.77,-344.488,313.788,65.384,142.476,-348.101,-1328.698,6.689,,A,19,2721.769
61732,20210831,2021,INDL,C,D,STD,MSM,USD,1314.245,2462.115,1150.871,55.473,620.045,634.905,371.758,439.891,1781.917,561.928,1300.243,216.907,514.331,3243.224,17.749,A,84.06,4671.3813
61739,20211231,2021,INDL,C,D,STD,HIG,USD,,76578,17509,334.926,5128,5128,2534,2968,22971,,58735,2365,15936,21735,,A,69.04,23123.291
61811,20211231,2021,INDL,C,D,STD,SCCO,USD,6139.6,18297.6,8149.2,773.1,7090.3,7463.9,6065.1,6871.1,15298.1,2250,10089.8,3397.1,7760.3,10934.1,,A,61.71,47708.001
62169,20210531,2020,INDL,C,D,STD,LNDC,USD,148.321,502.924,202.784,29.333,188.513,192.402,5.888,23.896,391.297,101.888,300.14,-32.665,37.222,544.161,0.9,A,10.85,351.116
62221,20210331,2020,INDL,C,D,STD,CMCO,USD,441.842,1150.432,530.149,23.984,271.825,283.948,47.719,75.872,801.974,183.859,620.283,9.106,233.816,649.642,0.999,A,38.44,1265.3958
62266,20211231,2021,INDL,C,D,STD,CSGS,USD,748.199,1387.149,436.609,32.495,207.287,468.057,129.559,179.355,647.531,695.102,946.905,72.331,877.707,1046.487,,A,57.62,1872.3619
62374,20211231,2021,INDL,C,D,STD,IRM,USD,1441.267,14450.031,855.952,289.757,11133.985,11703.01,901.321,1581.743,12063.464,2018.58,13520.552,450.219,-3559.499,4491.531,,A,52.33,15162.9838
62378,20211231,2021,INDL,C,D,STD,HUBG,USD,894.288,2437.294,1340.314,34.57,212.395,322.283,239.557,370.186,1552.709,687.069,1096.98,171.474,1408.969,4232.383,,A,84.24,2912.1768
62396,20210731,2021,INDL,C,D,STD,IDT,USD,388.135,512.655,164.864,25.761,5.473,7.929,56.711,74.475,172.087,339.334,346.041,96.475,-53.041,1446.99,15.3,A,44.16,1282.8978
62475,20211231,2021,INDL,C,D,STD,ABUS,USD,160.661,204.485,169.439,144.988,18.527,18.91,-71.65,-69.897,187.966,11.221,35.046,-76.247,-1182.682,10.988,,A,3.89,564.0033
62516,20211231,2021,INDL,C,D,STD,CENX,USD,618.2,1569.9,421,91.232,352.7,404.3,70.6,153.2,773.7,547.4,1148.9,-167.1,-2029.2,2212.5,,A,16.56,1510.8019
62654,20211231,2021,INDL,C,D,STD,SASR,USD,,12590.726,1519.679,45.119,239.85,,366.489,381.011,1759.529,,11071.047,235.107,723.488,552.339,4.73,A,48.08,2169.3215
62689,20211231,2021,INDL,C,D,STD,TRV,USD,,120466,28887,241.2,7521,7521,4798,5668,36408,,91579,3662,42748,34816,,A,156.43,
62723,20211231,2021,INDL,C,D,STD,TCX,USD,147.004,539.596,115.092,10.747,202.601,205.751,-7.415,20.578,317.693,173.683,424.504,3.364,83.813,304.337,,A,83.82,900.8135
62823,20211231,2021,INDL,C,D,STD,FCN,USD,1370.027,3100.909,1583.321,34.333,533.184,564.012,308.918,354.01,2116.505,718.116,1517.588,234.966,1569.316,2776.222,13,A,153.42,5267.3689
62897,20211231,2021,INDL,C,D,STD,TUP,USD,648.2,1255.4,-207.1,48.88,757.8,786.4,234.7,273.6,550.7,555.9,1462.5,18.6,451.5,1602.3,3.7,A,15.29,747.3752
62921,20211231,2021,INDL,C,D,STD,NBIX,USD,972.8,2072.5,1374,94.9,440.4,456.9,207.8,218.7,1814.4,245.8,698.5,89.6,-637.5,1133.5,139.8,A,85.17,8082.633
62965,20211231,2021,INDL,C,D,STD,SSNC,USD,4252.2,17333,6165.4,256,6169.7,6274.9,1264.2,1931.6,12392.9,3851.1,11109.8,800,2051,5051,,A,81.98,20986.88
62979,20211231,2021,INDL,C,D,STD,SBSI,USD,,7259.602,912.172,32.352,178.828,,150.305,161.726,1091,,6347.43,113.401,239.518,265.323,2.367,A,41.82,1352.9606
63000,20211231,2021,INDL,C,D,STD,RUSHA,USD,1324.454,3119.977,1466.749,54.675,482.737,521.528,307.604,360.958,1949.486,1003.504,1653.228,241.415,1032.369,5126.142,7.5,A,55.64,3022.2323
63080,20211231,2021,INDL,C,D,STD,ANSS,USD,1638.574,6324.314,4484.048,87.079,857.954,880.795,519.312,626.179,5342.002,778.492,1840.266,454.627,4203.108,1906.715,,A,401.12,34929.1285
63172,20210831,2021,INDL,C,D,STD,FDS,USD,933.578,2224.94,1016.353,37.615,834.515,866.091,474.041,535.941,1850.868,315.705,1208.587,399.59,873.553,1591.445,,A,486.01,14301.9753
63186,20211231,2021,INDL,C,D,STD,QGEN,USD,2109.602,6146.954,3096.55,227.074,1170.678,2040.352,669.384,859.155,4267.228,1517.47,3050.404,512.599,1465.07,2251.657,13.5,A,55.58,12620.7729
63232,20211231,2021,INDL,C,D,STD,OCFC,USD,,11739.616,1516.552,59.175,246.583,,208.281,223.163,1763.136,,10223.063,110.076,439.485,394.023,2.169,A,22.2,1313.685
63290,20211231,2021,INDL,C,D,STD,PEGA,USD,840.218,1593.531,416.088,81.712,678.54,685.529,-109.843,-81.25,1094.628,485.404,1177.443,-63.04,269.461,1211.653,11.8,A,111.82,9137.0358
63338,20211231,2021,INDL,C,D,STD,STRA,USD,367.786,2305.88,1713.99,24.592,304.451,331.456,110.585,214.001,2018.441,195.755,591.89,55.087,183.775,1131.686,165.1,A,57.84,1422.4013
63405,20211231,2021,INDL,C,D,STD,GERN,USD,187.206,226.034,126.416,323.732,54.097,54.998,-115.151,-114.936,180.513,45.521,99.618,-116.112,-1271.914,1.393,,A,1.22,394.953
63417,20211231,2021,INDL,C,D,STD,TTEC,USD,697.987,1996.804,522.213,46.99,858.285,905.746,232.253,328.959,1452.626,444.396,1402.463,140.97,757.639,2273.062,,A,90.55,4254.9445
63422,20211231,2021,INDL,C,D,STD,LAMR,USD,388.607,6047.494,1217.089,101.273,3851.45,4225.845,519.072,794.842,5068.539,662.965,4830.405,388.09,-733.56,1787.401,,A,121.3,12284.4149
63447,20210131,2020,INDL,C,D,STD,GES,USD,1232.524,2465.868,543.663,64.23,989.825,1251.335,-53.439,10.062,1559.325,762.539,1896.368,-81.229,956.468,1802.533,39,A,22.62,1491.4206
63456,20211231,2021,INDL,C,D,STD,CSV,USD,40.212,1178.631,128.015,15.332,576.123,578.932,98.058,112.503,704.138,60.787,1050.616,33.159,135.462,375.886,,A,64.44,987.9941
63527,20211231,2021,INDL,C,D,STD,SRCL,USD,575.5,5473.1,2398.7,91.9,1869.6,1975,156.7,380.6,4272.4,731.7,3070.3,-27.8,1136,2646.9,,A,59.64,5480.916
63531,20211231,2021,INDL,C,D,STD,MVIS,USD,119.43,130.225,112.754,164.363,5.009,6.271,-43.869,-42.918,117.763,12.462,17.471,-43.2,-629.452,2.5,,A,5.01,823.4586
63643,20210131,2020,INDL,C,D,STD,ANF,USD,1661.629,3314.902,936.628,62.399,1301.498,1550.344,13.414,179.695,2250.81,959.399,2365.59,-114.021,2047.163,3125.384,118.537,A,20.36,1439.5449
63645,20211231,2021,INDL,C,D,STD,ENDP,USD,2714.586,8767.415,-1244.031,233.691,8101.081,8319.256,856.613,1288.994,6857.095,1629.962,10011.401,-613.245,-10197.96,2993.206,136.8,A,3.76,878.6782
63650,20211231,2021,INDL,C,D,STD,SPPI,USD,103.952,111.548,47.553,164.502,1.452,2.734,-139.93,-139.644,49.005,53.229,63.995,-158.628,-1046.965,0,,A,1.27,208.9175
63700,20211231,2021,INDL,C,D,STD,ATRS,USD,174.272,257.505,175.758,170.072,22.817,25.221,27.342,31.243,198.575,58.93,81.747,46.289,-177.022,183.982,,A,3.57,607.157
63725,20211231,2021,INDL,C,D,STD,WTBA,USD,,3500.201,260.328,16.555,202.889,,76.396,77.9,463.217,,3239.873,49.607,227.145,117.009,1.223,A,31.07,514.3639
63739,20211231,2021,INDL,C,D,STD,BJRI,USD,90.815,1035.166,333.771,23.304,486.016,525.256,-17.293,55.46,819.787,200.434,701.395,-3.606,261.258,1087.038,14.7,A,34.55,805.1532
63763,20210131,2020,INDL,C,D,STD,HIBB,USD,439.8,808.166,391.036,16.479,188.732,248.301,141.443,171.026,579.768,225.32,417.13,74.266,858.951,1419.657,22.052,A,46.18,930.2396
63781,20211231,2021,INDL,C,D,STD,WTFC,USD,,50142.143,4086.188,57.054,2519.552,,916.371,916.371,7018.24,,45643.455,466.151,2451.627,1861.003,47.275,A,90.82,5181.6443
63847,20211231,2021,INDL,C,D,STD,PAG,USD,4075.4,13464.6,4070,77.574,3765.6,3947.4,1356.4,1477.9,7860.6,4274.6,9369.6,1187.8,4027.8,25554.7,119.2,A,107.22,8317.4843
63863,20211231,2021,INDL,C,D,STD,USNA,USD,365.117,577.74,395.124,19.393,10.215,17.295,170.192,183.035,405.339,160.79,182.616,116.505,345.095,1186.464,12.399,A,101.2,1962.5716
63876,20210331,2020,INDL,C,D,STD,TGI,USD,1554.434,2450.935,-818.853,64.185,1994.681,2012.813,107.846,201.18,1175.828,718.367,3269.788,-450.91,-1784.583,1869.719,,A,12.56,1179.7203
63892,20211231,2021,INDL,C,D,STD,NOV,USD,4902,9550,4997,392.673,2284,2388,-134,173,7348,1910,4486,-250,-3692,5524,,A,13.55,5320.7192
